target_species,target_species_c,cospecies_n,cospecies_native_n,cospecies_mean_c,cospecies_native_mean_c,cospecies_std_dev_c,cospecies_native_std_dev_c,percent_native,percent_nonnative,percent_native_low_c,percent_native_med_c,percent_native_high_c,discrepancy_c
Rudbeckia laciniata,4,1999,1363,2.2821410705352676,3.347028613352898,2.553616489468287,2.449318204435993,0.6818409204602301,0.31815907953976985,0.6678339169584793,0.2816408204102051,0.050525262631315626,0.6529713866471019
Rudbeckia subtomentosa,8,2164,1622,3.184380776340111,4.24845869297164,3.0744673598912478,2.844182038163822,0.7495378927911276,0.2504621072088724,0.5448243992606284,0.3239371534195934,0.13123844731977818,3.7515413070283596
Rudbeckia triloba,1,1840,1290,2.7342391304347826,3.9,2.917670651543264,2.7559231648038667,0.7010869565217391,0.29891304347826086,0.6048913043478261,0.30163043478260865,0.09347826086956523,-2.9
Ruellia humilis,8,808,666,4.232673267326732,5.135135135135135,3.5184515268994025,3.2220662678384833,0.8242574257425742,0.1757425742574258,0.4381188118811881,0.2957920792079208,0.2660891089108911,2.864864864864865
Rumex acetosella,0,791,582,3.0847029077117574,4.1924398625429555,2.432200885165874,1.8415956634395327,0.7357774968394437,0.2642225031605563,0.5233881163084703,0.4525916561314791,0.024020227560050622,-4.1924398625429555
Rumex britannica,8,232,214,4.943965517241379,5.359813084112149,3.041040742137893,2.7910776626401916,0.9224137931034483,0.07758620689655171,0.29310344827586204,0.4353448275862069,0.27155172413793105,2.640186915887851
Rumex conglomeratus,0,206,150,3.0533980582524274,4.193333333333333,2.3709755338763228,1.709415955312634,0.7281553398058253,0.27184466019417475,0.5242718446601942,0.46601941747572817,0.009708737864077666,-4.193333333333333
Rumex crispus,0,10139,6827,2.320248545221422,3.445876666178409,2.671520982732924,2.592410191098047,0.6733405661307821,0.3266594338692179,0.666140645034027,0.27162442055429525,0.06223493441167771,-3.445876666178409
Rumex obtusifolius,0,754,523,3.2015915119363396,4.615678776290631,3.2658558138401834,2.9742674921749153,0.6936339522546419,0.30636604774535814,0.5596816976127321,0.28514588859416445,0.15517241379310343,-4.615678776290631
Rumex patientia,0,48,33,2.6875,3.909090909090909,3.176752322600699,3.1460653637086553,0.6875,0.3125,0.6666666666666666,0.22916666666666674,0.10416666666666663,-3.909090909090909
Rumex verticillatus,8,396,347,4.356060606060606,4.971181556195965,2.944548902524049,2.6137209183836774,0.8762626262626263,0.1237373737373737,0.35858585858585856,0.4696969696969697,0.1717171717171717,3.0288184438040346
Sagittaria cuneata,7,8,8,4.625,4.625,1.5979898086569353,1.5979898086569353,1,0,0.25,0.75,0,2.375
Sagittaria graminea,8,26,24,5.653846153846154,6.125,3.3219549387950185,2.997281376877038,0.9230769230769231,0.07692307692307687,0.2692307692307692,0.30769230769230765,0.42307692307692313,1.875
Sagittaria latifolia,3,9740,7220,2.9195071868583162,3.9385041551246536,2.807235704477369,2.5724761312305398,0.7412731006160165,0.2587268993839835,0.5700205338809035,0.3437371663244354,0.08624229979466114,-0.9385041551246536
Sagittaria latifolia,4,9740,7220,2.9195071868583162,3.9385041551246536,2.807235704477369,2.5724761312305398,0.7412731006160165,0.2587268993839835,0.5700205338809035,0.3437371663244354,0.08624229979466114,0.06149584487534643
Salix alba,0,33,23,2.121212121212121,3.0434782608695654,2.0426327337160943,1.7704201060140095,0.696969696969697,0.303030303030303,0.696969696969697,0.2727272727272727,0.030303030303030276,-3.0434782608695654
Salix amygdaloides,4,3277,2482,2.6093988404028075,3.4452054794520546,2.501161544309215,2.3194190944270283,0.7574000610314312,0.2425999389685688,0.6066524259993897,0.3484894720781202,0.04485810192249007,0.5547945205479454
Salix babylonica,0,817,579,2.876376988984088,4.058721934369602,2.504533652896174,2.0120757646652736,0.7086903304773562,0.2913096695226438,0.5520195838433293,0.42227662178702563,0.025703794369645094,-4.058721934369602
Salix bebbiana,9,450,361,4.273333333333333,5.326869806094183,3.38191838127995,2.9389290202011074,0.8022222222222222,0.19777777777777783,0.41333333333333333,0.35111111111111115,0.23555555555555552,3.673130193905817
Salix cinerea,0,202,133,2.514851485148515,3.819548872180451,2.3631240869811343,1.8661034856578358,0.6584158415841584,0.34158415841584155,0.6336633663366337,0.3465346534653465,0.01980198019801982,-3.819548872180451
Salix discolor,3,1564,1175,2.528132992327366,3.3651063829787233,2.4759576042003557,2.311435419433789,0.7512787723785166,0.2487212276214834,0.6054987212276215,0.3516624040920716,0.04283887468030689,-0.36510638297872333
Salix eriocephala,5,19,14,2.263157894736842,3.0714285714285716,2.3767883387078337,2.26899793925681,0.7368421052631579,0.26315789473684215,0.631578947368421,0.368421052631579,0,1.9285714285714284
Salix fragilis,0,291,184,2.8762886597938144,4.548913043478261,3.270319182857769,3.0492853078339697,0.6323024054982818,0.36769759450171824,0.5945017182130584,0.27835051546391754,0.12714776632302405,-4.548913043478261
Salix interior,2,5190,3719,2.544894026974952,3.551492336649637,2.7002580011245736,2.5691035319573974,0.7165703275529866,0.28342967244701345,0.6235067437379576,0.30500963391136804,0.0714836223506744,-1.5514923366496371
Salix lucida,10,8,3,1.375,3.6666666666666665,1.9226098333849673,0.5773502691896257,0.375,0.625,0.75,0.25,0,6.333333333333334
Salix nigra,4,7188,5238,2.7153589315525877,3.7262313860252005,2.6898389669799805,2.4822999849163176,0.7287145242070117,0.27128547579298834,0.597384529771842,0.33500278241513637,0.06761268781302165,0.27376861397479946
Salix nigra,5,7188,5238,2.7153589315525877,3.7262313860252005,2.6898389669799805,2.4822999849163176,0.7287145242070117,0.27128547579298834,0.597384529771842,0.33500278241513637,0.06761268781302165,1.2737686139747995
Salix pedicellaris,10,450,361,4.271111111111111,5.32409972299169,3.378473859950777,2.93498075538361,0.8022222222222222,0.19777777777777783,0.41333333333333333,0.35111111111111115,0.23555555555555552,4.67590027700831
Salix purpurea,0,129,74,3.5271317829457365,6.148648648648648,3.8508877210729056,3.1084614193213187,0.5736434108527132,0.4263565891472868,0.5271317829457365,0.2325581395348837,0.24031007751937983,-6.148648648648648
Salix x glatfelteri,2,129,73,3.511627906976744,6.205479452054795,3.8610965878186883,3.091021514490661,0.5658914728682171,0.43410852713178294,0.5271317829457365,0.2325581395348837,0.24031007751937983,-4.205479452054795
Salix x pendulina,0,6,4,0.8333333333333334,1.25,1.1690451944500122,1.2583057392117916,0.6666666666666666,0.33333333333333337,1,0,0,-1.25
Salvia azurea var. grandi?ora,0,129,74,3.5271317829457365,6.148648648648648,3.8508877210729056,3.1084614193213187,0.5736434108527132,0.4263565891472868,0.5271317829457365,0.2325581395348837,0.24031007751937983,-6.148648648648648
Sambucus nigra,4,1352,1014,3.224852071005917,4.299802761341223,2.4251404944405035,1.7936104539628788,0.75,0.25,0.4985207100591716,0.4763313609467456,0.025147928994082802,-0.29980276134122263
Sambucus nigra ssp. canadensis,4,5161,3579,2.5225731447393915,3.6376082704666106,2.7897104760949105,2.6769923141202545,0.6934702577019958,0.3065297422980042,0.6365045533811277,0.28230962991668285,0.0811858167021895,0.3623917295333894
Sambucus nigra ssp. canadensis cult. acutiloba,0,217,192,4.764976958525345,5.385416666666667,3.2581904095428498,2.9404910786457275,0.8847926267281107,0.11520737327188935,0.33640552995391704,0.3870967741935484,0.2764976958525346,-5.385416666666667
Sambucus nigra ssp. nigra,0,173,106,2.4104046242774566,3.9339622641509435,3.1288801693892174,3.1600749476480647,0.6127167630057804,0.3872832369942196,0.6647398843930635,0.21965317919075145,0.11560693641618502,-3.9339622641509435
Sambucus racemosa,10,47,40,4.9787234042553195,5.85,3.192990704531246,2.6071892715021474,0.851063829787234,0.14893617021276595,0.2765957446808511,0.4468085106382979,0.276595744680851,4.15
Sanguinaria canadensis,5,641,528,4.152886115444618,5.041666666666667,2.9227066759379983,2.4257799987118656,0.8237129485179407,0.17628705148205925,0.38065522620904835,0.4617784711388455,0.15756630265210614,-0.04166666666666696
Sanguisorba canadensis,8,303,259,4.673267326732673,5.467181467181467,3.289886904669874,2.8830371599047484,0.8547854785478548,0.1452145214521452,0.33003300330033003,0.40594059405940597,0.264026402640264,2.532818532818533
Sanicula canadensis,5,566,448,3.8975265017667846,4.924107142857143,3.372469628195593,3.051174139663761,0.7915194346289752,0.20848056537102477,0.46996466431095407,0.323321554770318,0.20671378091872794,0.07589285714285676
Sanicula canadensis var. canadensis,5,218,195,4.834862385321101,5.4051282051282055,3.003880014625293,2.6447719990157355,0.8944954128440367,0.10550458715596334,0.3073394495412844,0.4541284403669725,0.23853211009174313,-0.40512820512820547
Sanicula canadensis var. grandis,6,67,43,1.6865671641791045,2.627906976744186,1.9243964439405221,1.812959377765083,0.6417910447761194,0.35820895522388063,0.7761194029850746,0.22388059701492535,0,3.372093023255814
Sanicula marilandica,5,409,323,3.227383863080685,4.086687306501548,3.0869162942457864,2.9242893469230804,0.7897310513447433,0.2102689486552567,0.5378973105134475,0.3251833740831296,0.13691931540342295,0.9133126934984519
Sanicula odorata,3,1585,1194,3.407570977917981,4.523450586264657,3.163745577389262,2.8701783992008907,0.7533123028391168,0.24668769716088323,0.5123028391167193,0.338801261829653,0.14889589905362777,-1.5234505862646568
Sanicula trifoliata,10,118,97,4.601694915254237,5.597938144329897,3.27940955314198,2.7335103873592077,0.8220338983050848,0.17796610169491522,0.3474576271186441,0.41525423728813554,0.23728813559322037,4.402061855670103
Saponaria officinalis,0,235,142,1.8382978723404255,3.0422535211267605,2.423051088516203,2.4606786800549307,0.6042553191489362,0.39574468085106385,0.723404255319149,0.23829787234042543,0.03829787234042559,-3.0422535211267605
Sassafras albidum,2,3620,2866,3.4331491712707183,4.33635729239358,2.604904406810976,2.1571547068686683,0.7917127071823205,0.20828729281767955,0.46022099447513815,0.48287292817679556,0.0569060773480663,-2.33635729239358
Sassafras albidum,3,3620,2866,3.4331491712707183,4.33635729239358,2.604904406810976,2.1571547068686683,0.7917127071823205,0.20828729281767955,0.46022099447513815,0.48287292817679556,0.0569060773480663,-1.33635729239358
Saururus cernuus,7,1130,942,3.768141592920354,4.520169851380042,2.5185323902344385,2.0511826952601067,0.8336283185840708,0.16637168141592917,0.40707964601769914,0.5345132743362833,0.05840707964601766,2.479830148619958
Saururus cernuus,8,1130,942,3.768141592920354,4.520169851380042,2.5185323902344385,2.0511826952601067,0.8336283185840708,0.16637168141592917,0.40707964601769914,0.5345132743362833,0.05840707964601766,3.479830148619958
Saxifraga pensylvanica,10,222,199,4.716216216216216,5.261306532663316,2.9019587873913277,2.5528871161462257,0.8963963963963963,0.10360360360360366,0.3063063063063063,0.49099099099099097,0.20270270270270274,4.738693467336684
Sceptridium dissectum,5,81,59,2.246913580246914,3.0847457627118646,2.4725031051422914,2.40894980404053,0.7283950617283951,0.2716049382716049,0.691358024691358,0.2592592592592593,0.04938271604938271,1.9152542372881354
Schedonorus arundinaceus,0,568,316,1.494718309859155,2.6867088607594938,2.281736457371606,2.481668778799312,0.5563380281690141,0.4436619718309859,0.7992957746478874,0.15669014084507038,0.04401408450704225,-2.6867088607594938
Schedonorus pratensis,0,1317,940,2.926347760060744,4.1,3.0730537534140625,2.901396968073686,0.7137433561123766,0.2862566438876234,0.5869400151860289,0.29005315110098706,0.12300683371298404,-4.1
Schizachyrium scoparium,3,10016,7516,3.4588658146964857,4.6093666844065995,3.180492410556121,2.8595208850443856,0.7503993610223643,0.24960063897763574,0.5133785942492013,0.32907348242811496,0.15754792332268375,-1.6093666844065995
Schizachyrium scoparium,5,10016,7516,3.4588658146964857,4.6093666844065995,3.180492410556121,2.8595208850443856,0.7503993610223643,0.24960063897763574,0.5133785942492013,0.32907348242811496,0.15754792332268375,0.39063331559340053
Schoenoplectus acutus,5,1000,814,3.858,4.73955773955774,3.2391863682610684,2.9511784376260244,0.814,0.18600000000000005,0.461,0.34900000000000003,0.18999999999999995,0.26044226044226004
Schoenoplectus fluviatilis,4,3373,2375,2.6116217017491845,3.709052631578947,2.8294347836496048,2.701676237793661,0.7041209605692262,0.29587903943077376,0.6270382448858582,0.2869848799288468,0.08597687518529495,0.29094736842105284
Schoenoplectus hallii,10,113,107,5.31858407079646,5.616822429906542,2.8916921847820714,2.672871608959682,0.9469026548672567,0.053097345132743334,0.21238938053097345,0.5221238938053098,0.2654867256637168,4.383177570093458
Schoenoplectus pungens,4,1064,737,2.4981203007518795,3.6065128900949794,2.819098326088626,2.7341163668063784,0.6926691729323309,0.3073308270676691,0.6447368421052632,0.26597744360902253,0.0892857142857143,0.39348710990502056
Schoenoplectus tabernaemontani,3,12122,9050,2.8335258208216465,3.7953591160220994,2.782701036083103,2.5925461871377684,0.7465764725292856,0.2534235274707144,0.5815871968322059,0.3352582082164659,0.08315459495132815,-0.7953591160220994
Schoenoplectus tabernaemontani,5,12122,9050,2.8335258208216465,3.7953591160220994,2.782701036083103,2.5925461871377684,0.7465764725292856,0.2534235274707144,0.5815871968322059,0.3352582082164659,0.08315459495132815,1.2046408839779006
Scilla non-scripta,0,129,74,3.5271317829457365,6.148648648648648,3.8508877210729056,3.1084614193213187,0.5736434108527132,0.4263565891472868,0.5271317829457365,0.2325581395348837,0.24031007751937983,-6.148648648648648
Scilla sibirica,0,203,120,3.6403940886699506,6.158333333333333,3.7881712511558523,2.953408039472204,0.5911330049261084,0.40886699507389157,0.5024630541871922,0.2561576354679802,0.24137931034482762,-6.158333333333333
Scirpus atrocinctus,6,1264,894,2.819620253164557,3.9865771812080535,2.350666322495851,1.7769958815420348,0.7072784810126582,0.2927215189873418,0.5712025316455697,0.40981012658227844,0.01898734177215189,2.0134228187919465
Scirpus atrocinctus,10,1264,894,2.819620253164557,3.9865771812080535,2.350666322495851,1.7769958815420348,0.7072784810126582,0.2927215189873418,0.5712025316455697,0.40981012658227844,0.01898734177215189,6.0134228187919465
Scirpus atrovirens,4,8508,6298,2.719087917254349,3.673229596697364,2.7242412799848967,2.553586613192437,0.7402444757874941,0.2597555242125059,0.6034320639398213,0.32275505406676075,0.07381288199341796,0.32677040330263596
Scirpus cyperinus,3,10602,8138,2.97434446330881,3.8749078397640697,2.7167829335397466,2.4750607159435916,0.7675910205621581,0.2324089794378419,0.5570647047726844,0.3693642708922844,0.07357102433503115,-0.8749078397640697
Scirpus cyperinus,6,10602,8138,2.97434446330881,3.8749078397640697,2.7167829335397466,2.4750607159435916,0.7675910205621581,0.2324089794378419,0.5570647047726844,0.3693642708922844,0.07357102433503115,2.1250921602359303
Scirpus georgianus,3,607,454,3.1219110378912687,4.174008810572687,2.3773472275327183,1.7774981201821622,0.7479406919275123,0.25205930807248766,0.514003294892916,0.46622734761120266,0.01976935749588138,-1.174008810572687
Scirpus pendulus,2,1798,1460,3.924916573971079,4.833561643835616,3.200485471790136,2.8672425490579285,0.8120133481646273,0.18798665183537266,0.4360400444938821,0.3809788654060067,0.1829810901001112,-2.8335616438356164
Scrophularia marilandica,4,1249,988,3.678142514011209,4.649797570850202,3.1709586244956314,2.8620477077740407,0.7910328262610088,0.2089671737389912,0.4763811048839071,0.36108887109687754,0.16253002401921535,-0.6497975708502022
Scutellaria galericulata,5,883,666,3.454133635334088,4.57957957957958,3.209766207504513,2.915935548624619,0.7542468856172141,0.2457531143827859,0.5107587768969423,0.32842582106455265,0.16081540203850508,0.42042042042042027
Scutellaria integrifolia,4,543,411,3.2596685082872927,4.306569343065694,2.4238919712797613,1.8020126030079044,0.7569060773480663,0.24309392265193375,0.4972375690607735,0.47329650092081027,0.029465930018416242,-0.3065693430656937
Scutellaria lateriflora,4,2069,1615,3.5103914934751086,4.497213622291022,2.960656471495807,2.605843383740204,0.7805703238279362,0.21942967617206377,0.48960850652489124,0.3919768003866602,0.11841469308844854,-0.49721362229102173
Scutellaria ovata,9,379,347,5.116094986807388,5.587896253602305,3.0284767595306277,2.7158649524732685,0.9155672823218998,0.08443271767810023,0.2770448548812665,0.445910290237467,0.2770448548812665,3.412103746397695
